"Ibis, Straw-Necked",,,,,,,,,,,,,,,,,,,1,1,,,,,0,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,NormalisedProximityCount,ProximityLikelihood,DayofYearSinLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
12/11/2017,196,195,0,-0.213520915,-0.976938493,4.2,0,20.55,1,"Ibis, Straw-Necked",13,0.021452145,0.458185829,0.043236473,70,8,78,66,1,5,8,13,1,3,2,0,0,0,0,4,5,65,0,65,0,0,8,0,0,0,0,0,10,0,0,0,0,1
13/11/2017,197,196,0,-0.23030567,-0.973118337,1.8,0,20.35,1,"Ibis, Straw-Necked",18,0.02970297,0.465587396,0.046216281,12,12,24,1,1,6,12,18,1,4,2,2,0,2,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,2
14/11/2017,198,197,0,-0.24702218,-0.969009826,1.8,0,20.6,0,"Ibis, Straw-Necked",0,0,0.469091739,0.049407983,28,0,28,18,1,0,0,0,0,1,2,10,0,10,0,0,5,18,0,18,0,0,8,0,0,0,0,0,10,0,0,0,0,1
15/11/2017,199,198,0,-0.263665493,-0.964614176,1.2,0,21.6,4,"Ibis, Straw-Necked",81,0.133663366,0.470366757,0.052807797,16,100,116,4,1,6,75,81,3,5,2,10,25,35,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/11/2017,200,199,0,-0.280230675,-0.95993269,0,0,22.2,7,"Ibis, Straw-Necked",175,0.288778878,0.470407992,0.056411693,0,195,195,7,1,0,175,175,6,11,2,0,20,20,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/11/2017,201,200,0,-0.296712819,-0.954966755,0,0,22.3,5,"Ibis, Straw-Necked",132,0.217821782,0.469786911,0.060215399,35,147,182,15,1,25,107,132,4,7,2,0,40,40,1,1,5,10,0,10,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/11/2017,202,201,0,-0.313107041,-0.949717843,3.2,3.2,21,5,"Ibis, Straw-Necked",84,0.138613861,0.468824442,0.064214408,1,114,115,5,1,0,84,84,4,10,2,1,30,31,1,2,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/11/2017,203,202,0,-0.329408482,-0.944187509,12.8,9.6,19.95,1,"Ibis, Straw-Necked",15,0.024752475,0.467698453,0.068403979,78,48,126,3,1,15,0,15,0,15,2,48,48,96,1,2,5,2,0,2,0,1,8,2,0,2,0,0,10,11,0,11,0,0
20/11/2017,204,203,0,-0.345612313,-0.938377392,18.8,6,21.7,3,"Ibis, Straw-Necked",51,0.084158416,0.466506584,0.072779148,56,40,96,3,1,11,40,51,3,14,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,45,0,45,0,1
21/11/2017,205,204,0,-0.361713731,-0.932289213,23.6,4.8,21.65,4,"Ibis, Straw-Necked",72,0.118811881,0.465301934,0.077334729,3,69,72,4,1,3,69,72,4,10,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/11/2017,206,205,0,-0.377707965,-0.925924777,26,2.4,21.1,0,"Ibis, Straw-Necked",0,0,0.464113006,0.082065323,28,0,28,28,1,0,0,0,0,1,2,0,0,0,0,0,5,28,0,28,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/11/2017,207,206,0,-0.393590277,-0.91928597,22.8,0,21.45,2,"Ibis, Straw-Necked",30,0.04950495,0.462954766,0.086965322,10,45,55,16,1,0,30,30,1,4,2,0,0,0,0,0,5,0,15,15,1,2,8,0,0,0,0,0,10,10,0,10,0,0
24/11/2017,208,207,0,-0.409355959,-0.912374758,13.2,0,23.1,3,"Ibis, Straw-Necked",74,0.122112211,0.461834746,0.09202892,35,74,109,23,1,0,74,74,3,4,2,15,0,15,0,0,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/11/2017,209,208,0,-0.42500034,-0.90519319,7.2,0,23.65,1,"Ibis, Straw-Necked",17,0.028052805,0.460756405,0.097250116,30,17,47,31,1,0,17,17,1,5,2,0,0,0,0,1,5,30,0,30,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/11/2017,210,209,0,-0.440518784,-0.897743394,2.4,0,24.6,2,"Ibis, Straw-Necked",39,0.064356436,0.459720975,0.10262272,20,39,59,2,1,0,39,39,2,2,2,0,0,0,0,0,5,0,0,0,0,0,8,20,0,20,0,0,10,0,0,0,0,0
27/11/2017,211,210,0,-0.455906694,-0.890027576,0,0,24.4,0,"Ibis, Straw-Necked",26,0.04290429,0.458728481,0.108140365,77,0,77,26,1,26,0,26,0,6,2,0,0,0,0,1,5,26,0,26,0,0,8,0,0,0,0,0,10,25,0,25,0,0
28/11/2017,212,211,0,-0.471159508,-0.882048025,0,0,24.7,2,"Ibis, Straw-Necked",41,0.067656766,0.457778295,0.113796513,95,35,130,80,1,6,35,41,2,5,2,8,0,8,0,0,5,78,0,78,0,0,8,0,0,0,0,0,10,3,0,3,0,0
29/11/2017,213,212,0,-0.486272707,-0.873807104,29.4,29.4,24.05,0,"Ibis, Straw-Necked",0,0,0.456869447,0.119584458,40,0,40,40,1,0,0,0,0,4,2,0,0,0,0,3,5,40,0,40,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/11/2017,214,213,0,-0.501241813,-0.865307254,60.4,31,23.8,3,"Ibis, Straw-Necked",140,0.231023102,0.456000794,0.125497342,40,140,180,43,1,0,140,140,3,5,2,0,0,0,0,2,5,40,0,40,0,0,8,0,0,0,0,0,10,0,0,0,0,1
01/12/2017,215,214,0,-0.516062391,-0.856550996,60.4,0,24.9,0,"Ibis, Straw-Necked",0,0,0.45517111,0.131528157,40,0,40,16,1,0,0,0,0,2,2,0,0,0,0,1,5,16,0,16,0,2,8,0,0,0,0,0,10,24,0,24,0,1
02/12/2017,216,215,0,-0.530730048,-0.847540923,60.4,0,25.85,0,"Ibis, Straw-Necked",0,0,0.454379145,0.137669754,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/12/2017,217,216,0,-0.545240439,-0.838279705,60.8,0.4,23,3,"Ibis, Straw-Necked",42,0.069306931,0.453623647,0.143914854,48,42,90,23,1,0,42,42,3,4,2,8,0,8,0,0,5,20,0,20,0,0,8,0,0,0,0,0,10,20,0,20,0,0
04/12/2017,218,217,0,-0.559589262,-0.828770087,32.6,1.2,24.4,2,"Ibis, Straw-Necked",0,0,0.452903384,0.150256057,6,69,75,8,1,0,0,0,0,7,2,0,69,69,2,3,5,6,0,6,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/12/2017,219,218,0,-0.573772268,-0.819014887,25,23.4,24.4,2,"Ibis, Straw-Necked",31,0.051155116,0.452217152,0.156685846,36,16,52,23,1,15,16,31,2,14,2,0,0,0,0,0,5,21,0,21,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/12/2017,220,219,0,-0.587785252,-0.809016994,25,0,24.8,1,"Ibis, Straw-Necked",36,0.059405941,0.451563782,0.163196601,24,36,60,25,1,0,36,36,1,3,2,0,0,0,0,0,5,24,0,24,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/12/2017,221,220,0,-0.601624063,-0.798779373,25,0,25.25,0,"Ibis, Straw-Necked",0,0,0.450942145,0.169780605,69,0,69,58,1,0,0,0,0,3,2,0,0,0,0,4,5,58,0,58,0,0,8,0,0,0,0,0,10,11,0,11,0,0
08/12/2017,222,221,0,-0.6152846,-0.788305056,24.6,0,26.4,0,"Ibis, Straw-Necked",3,0.004950495,0.450351153,0.176430056,24,0,24,0,1,3,0,3,0,1,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,21,0,21,0,0
09/12/2017,223,222,0,-0.628762815,-0.777597147,33.2,9.8,25.2,2,"Ibis, Straw-Necked",50,0.082508251,0.449789763,0.183137071,20,50,70,22,1,0,50,50,2,5,2,0,0,0,0,1,5,20,0,20,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/12/2017,224,223,0,-0.642054713,-0.766658819,12.6,2.8,23.85,0,"Ibis, Straw-Necked",0,0,0.449256982,0.189893702,35,0,35,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,35,0,35,0,0
11/12/2017,225,224,0,-0.655156357,-0.755493314,12.6,0,24.1,1,"Ibis, Straw-Necked",10,0.01650165,0.448751866,0.196691941,0,10,10,1,1,0,10,10,1,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/12/2017,226,225,0,-0.668063864,-0.74410394,12.6,0,23.9,2,"Ibis, Straw-Necked",15,0.024752475,0.448273525,0.203523731,10,30,40,2,1,0,15,15,1,4,2,10,15,25,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/12/2017,227,226,0,-0.680773409,-0.732494072,12.6,0,24.1,3,"Ibis, Straw-Necked",18,0.02970297,0.447821121,0.210380974,29,43,72,7,1,0,18,18,2,2,2,25,25,50,1,1,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,0
14/12/2017,228,227,0,-0.693281227,-0.72066715,2.8,0,23.85,2,"Ibis, Straw-Necked",0,0,0.447393881,0.217255544,39,45,84,30,1,0,0,0,0,0,2,30,25,55,1,1,5,9,20,29,1,1,8,0,0,0,0,0,10,0,0,0,0,0
15/12/2017,229,228,0,-0.70558361,-0.708626678,0,0,25.4,0,"Ibis, Straw-Necked",40,0.066006601,0.446991087,0.224139292,56,0,56,4,1,40,0,40,0,0,2,6,0,6,0,0,5,4,0,4,0,0,8,0,0,0,0,0,10,6,0,6,0,0
16/12/2017,230,229,0,-0.717676914,-0.696376226,0,0,26.5,2,"Ibis, Straw-Necked",78,0.128712871,0.44661209,0.231024061,71,78,149,2,1,28,50,78,1,6,2,0,28,28,1,2,5,0,0,0,0,0,8,41,0,41,0,0,10,2,0,2,0,0
17/12/2017,231,230,0,-0.729557554,-0.683919422,0,0,25.05,2,"Ibis, Straw-Necked",75,0.123762376,0.446256309,0.23790169,72,75,147,61,1,35,40,75,1,8,2,0,0,0,0,3,5,25,35,60,1,2,8,0,0,0,0,0,10,12,0,12,0,0
18/12/2017,232,231,0,-0.741222011,-0.671259958,0,0,24.55,1,"Ibis, Straw-Necked",22,0.03630363,0.445923232,0.244764028,19,22,41,1,1,0,22,22,1,4,2,19,0,19,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/12/2017,233,232,0,-0.752666828,-0.658401585,0,0,25.75,5,"Ibis, Straw-Necked",123,0.202970297,0.445612428,0.251602941,47,93,140,5,1,44,79,123,4,8,2,0,14,14,1,4,5,0,0,0,0,0,8,0,0,0,0,0,10,3,0,3,0,0
20/12/2017,234,233,0,-0.763888613,-0.645348113,0,0,26.85,1,"Ibis, Straw-Necked",0,0,0.445323543,0.258410325,35,28,63,16,1,0,0,0,0,0,2,0,28,28,1,1,5,15,0,15,0,0,8,20,0,20,0,0,10,0,0,0,0,0
21/12/2017,235,234,0,-0.774884041,-0.632103411,0,0,27.75,4,"Ibis, Straw-Necked",66,0.108910891,0.445056309,0.265178111,46,102,148,36,1,4,62,66,2,2,2,10,30,40,1,1,5,32,0,32,0,0,8,0,10,10,1,1,10,0,0,0,0,0
22/12/2017,236,235,0,-0.785649855,-0.618671403,0,0,22.5,7,"Ibis, Straw-Necked",135,0.222772277,0.444810548,0.271898278,44,150,194,28,1,20,115,135,5,6,2,0,35,35,2,2,5,21,0,21,0,0,8,0,0,0,0,0,10,3,0,3,0,0
23/12/2017,237,236,0,-0.796182864,-0.60505607,1.6,1.6,27,4,"Ibis, Straw-Necked",97,0.160066007,0.444586176,0.278562861,46,97,143,41,1,30,67,97,3,3,2,0,0,0,0,0,5,8,30,38,1,1,8,0,0,0,0,0,10,8,0,8,0,0
24/12/2017,238,237,0,-0.806479946,-0.591261445,1.6,0,26.95,4,"Ibis, Straw-Necked",215,0.354785479,0.444383211,0.285163962,57,160,217,6,1,55,160,215,4,8,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/12/2017,239,238,0,-0.816538051,-0.577291617,1.6,0,29.35,5,"Ibis, Straw-Necked",136,0.224422442,0.444201776,0.291693756,65,106,171,5,1,30,106,136,5,9,2,35,0,35,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/12/2017,240,239,0,-0.826354199,-0.563150724,29.8,28.2,24.35,2,"Ibis, Straw-Necked",10,0.01650165,0.444042106,0.298144505,0,47,47,2,1,0,10,10,1,14,2,0,37,37,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/12/2017,241,240,0,-0.835925479,-0.548842958,32.4,2.6,25.15,1,"Ibis, Straw-Necked",0,0,0.443904556,0.304508563,20,20,40,1,1,0,0,0,0,6,2,20,20,40,1,2,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,1
28/12/2017,242,241,0,-0.845249057,-0.534372558,34.6,3.8,25,0,"Ibis, Straw-Necked",0,0,0.443789601,0.310778388,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/12/2017,243,242,0,-0.85432217,-0.519743812,34.6,0,26.3,0,"Ibis, Straw-Necked",0,0,0.443697851,0.316946548,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/12/2017,244,243,0,-0.863142128,-0.504961055,34.6,0,27.75,0,"Ibis, Straw-Necked",0,0,0.443630052,0.323005733,1,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,1,0,1,0,0
31/12/2017,245,244,0,-0.871706319,-0.490028666,6.4,0,29.15,1,"Ibis, Straw-Necked",3,0.004950495,0.443587094,0.328948762,9,15,24,7,1,3,0,3,0,1,2,0,15,15,1,1,5,6,0,6,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/01/2018,246,245,0,-0.880012204,-0.474951072,4.2,0.4,30.1,2,"Ibis, Straw-Necked",0,0,0.443570016,0.334768592,31,70,101,71,1,0,0,0,0,3,2,1,30,31,1,1,5,30,40,70,1,1,8,0,0,0,0,0,10,0,0,0,0,0
02/01/2018,247,246,0,-0.888057323,-0.459732739,0.4,0,28.45,1,"Ibis, Straw-Necked",0,0,0.443580017,0.340458323,2,8,10,3,1,0,0,0,0,3,2,0,8,8,1,3,5,2,0,2,0,1,8,0,0,0,0,0,10,0,0,0,0,0
03/01/2018,248,247,0,-0.895839291,-0.444378178,3.4,3,27.1,0,"Ibis, Straw-Necked",2,0.00330033,0.443618456,0.346011214,6,0,6,4,1,2,0,2,0,6,2,0,0,0,0,1,5,4,0,4,0,0,8,0,0,0,0,0,10,0,0,0,0,1
04/01/2018,249,248,0,-0.903355802,-0.428891938,3.4,0,27.2,0,"Ibis, Straw-Necked",0,0,0.443686864,0.351420682,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
05/01/2018,250,249,0,-0.91060463,-0.413278608,3.4,0,27.85,0,"Ibis, Straw-Necked",0,0,0.443786946,0.356680317,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/01/2018,251,250,0,-0.917583626,-0.397542814,3,0,28.45,0,"Ibis, Straw-Necked",0,0,0.443920586,0.361783884,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,10,0,0,0,0,2
07/01/2018,252,251,0,-0.924290722,-0.38168922,3,0,28.65,0,"Ibis, Straw-Necked",3,0.004950495,0.444089854,0.366725336,5,0,5,2,1,3,0,3,0,1,2,0,0,0,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/01/2018,253,252,0,-0.930723931,-0.365722523,0,0,29.2,0,"Ibis, Straw-Necked",0,0,0.444297008,0.371498814,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
09/01/2018,254,253,0,-0.936881346,-0.349647455,0,0,29.75,1,"Ibis, Straw-Necked",8,0.01320132,0.444544494,0.376098663,7,8,15,6,1,0,8,8,1,4,2,0,0,0,0,0,5,5,0,5,0,2,8,2,0,2,0,0,10,0,0,0,0,0
10/01/2018,255,254,0,-0.942761143,-0.333468779,0,0,30.05,0,"Ibis, Straw-Necked",0,0,0.444834951,0.380519429,12,0,12,11,1,0,0,0,0,6,2,0,0,0,0,0,5,11,0,11,0,0,8,0,0,0,0,0,10,1,0,1,0,0
11/01/2018,256,255,0,-0.94836158,-0.317191289,0,0,29.5,1,"Ibis, Straw-Necked",0,0,0.445171204,0.384755875,8,40,48,48,1,0,0,0,0,1,2,0,0,0,0,0,5,8,40,48,1,1,8,0,0,0,0,0,10,0,0,0,0,0
12/01/2018,257,256,0,-0.953680997,-0.300819808,0,0,29.95,1,"Ibis, Straw-Necked",0,0,0.445556267,0.388802977,21,24,45,45,1,0,0,0,0,3,2,0,0,0,0,0,5,21,24,45,1,1,8,0,0,0,0,0,10,0,0,0,0,0
13/01/2018,258,257,0,-0.958717817,-0.284359187,0,0,31.8,1,"Ibis, Straw-Necked",18,0.02970297,0.445993322,0.392655941,18,4,22,4,1,18,0,18,0,2,2,0,0,0,0,1,5,0,4,4,1,1,8,0,0,0,0,0,10,0,0,0,0,0
14/01/2018,259,258,0,-0.963470549,-0.267814305,5.2,5.2,35.05,1,"Ibis, Straw-Necked",22,0.03630363,0.446485709,0.396310199,7,15,22,1,1,7,15,22,1,7,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
15/01/2018,260,259,0,-0.967937783,-0.251190064,5.2,0,26.2,0,"Ibis, Straw-Necked",0,0,0.447036888,0.399761421,30,0,30,23,1,0,0,0,0,0,2,7,0,7,0,0,5,23,0,23,0,1,8,0,0,0,0,0,10,0,0,0,0,0
16/01/2018,261,260,0,-0.972118197,-0.23449139,5.2,0,28.05,0,"Ibis, Straw-Necked",0,0,0.447650383,0.403005515,5,0,5,5,1,0,0,0,0,0,2,0,0,0,0,0,5,5,0,5,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/01/2018,262,261,0,-0.976010551,-0.21772323,5.2,0,26.3,5,"Ibis, Straw-Necked",15,0.024752475,0.448329681,0.406038638,1,82,83,5,1,0,15,15,1,3,2,0,67,67,4,6,5,0,0,0,0,1,8,0,0,0,0,0,10,1,0,1,0,0
18/01/2018,263,262,0,-0.979613692,-0.200890555,5.2,0,27,0,"Ibis, Straw-Necked",0,0,0.449078049,0.408857194,19,0,19,19,1,0,0,0,0,1,2,0,0,0,0,2,5,19,0,19,0,1,8,0,0,0,0,0,10,0,0,0,0,0
19/01/2018,264,263,0,-0.982926552,-0.183998352,0,0,27.8,2,"Ibis, Straw-Necked",50,0.082508251,0.449898217,0.411457843,33,26,59,9,1,25,25,50,1,1,2,0,0,0,0,0,5,7,1,8,1,1,8,0,0,0,0,0,10,1,0,1,0,0
20/01/2018,265,264,0,-0.98594815,-0.167051626,0,0,28.35,2,"Ibis, Straw-Necked",39,0.064356436,0.450791803,0.413837502,7,32,39,2,1,7,32,39,2,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/01/2018,266,265,0,-0.98867759,-0.150055398,0,0,27.85,4,"Ibis, Straw-Necked",59,0.097359736,0.45175828,0.415993351,18,41,59,4,1,18,41,59,4,11,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/01/2018,267,266,0,-0.991114064,-0.133014707,0,0,28.4,1,"Ibis, Straw-Necked",26,0.04290429,0.452793109,0.417922835,57,15,72,29,1,11,15,26,1,4,2,18,0,18,0,1,5,28,0,28,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/01/2018,268,267,0,-0.993256849,-0.1159346,0,0,28.7,5,"Ibis, Straw-Necked",89,0.146864686,0.453884351,0.419623667,30,89,119,5,1,15,74,89,4,6,2,10,15,25,1,1,5,0,0,0,0,1,8,0,0,0,0,0,10,5,0,5,0,0
24/01/2018,269,268,0,-0.995105311,-0.098820139,0,0,28.6,2,"Ibis, Straw-Necked",42,0.069306931,0.455006541,0.421093832,30,42,72,2,1,0,42,42,2,3,2,0,0,0,0,0,5,0,0,0,0,0,8,30,0,30,0,0,10,0,0,0,0,0
25/01/2018,270,269,0,-0.996658902,-0.081676395,11.6,11.6,29.45,2,"Ibis, Straw-Necked",20,0.0330033,0.456109601,0.422331587,58,35,93,66,1,10,10,20,1,8,2,8,0,8,0,0,5,40,25,65,1,1,8,0,0,0,0,0,10,0,0,0,0,0
26/01/2018,271,270,0,-0.997917161,-0.064508449,11.6,0,30,3,"Ibis, Straw-Necked",95,0.156765677,0.457098861,0.423335464,42,75,117,13,1,20,75,95,3,5,2,6,0,6,0,0,5,10,0,10,0,0,8,0,0,0,0,0,10,6,0,6,0,0
27/01/2018,272,271,0,-0.998879716,-0.047321388,11.6,0,30.25,8,"Ibis, Straw-Necked",199,0.328382838,0.457799341,0.424104274,33,197,230,33,1,8,191,199,7,11,2,0,6,6,1,1,5,25,0,25,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/01/2018,273,272,1,-0.999546281,-0.030120305,13,1.4,28.25,11,"Ibis, Straw-Necked",168,0.277227723,0.457892879,0.424637107,48,185,233,11,1,13,155,168,10,18,2,0,30,30,1,2,5,0,0,0,0,0,8,35,0,35,0,0,10,0,0,0,0,1
29/01/2018,274,273,0,-0.999916659,-0.012910296,15.6,2.6,28.7,3,"Ibis, Straw-Necked",14,0.02310231,0.456810617,0.42493333,66,25,91,47,1,6,8,14,1,8,2,29,3,32,1,1,5,31,14,45,1,1,8,0,0,0,0,0,10,0,0,0,0,0
30/01/2018,275,274,0,-0.99999074,0.004303538,4,0,29.05,4,"Ibis, Straw-Necked",90,0.148514851,0.453559418,0.424992592,39,74,113,4,1,30,60,90,2,4,2,9,14,23,2,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/01/2018,276,275,0,-0.999768502,0.021516097,4,0,30.2,2,"Ibis, Straw-Necked",27,0.044554455,0.446473548,0.424814823,43,55,98,56,1,12,15,27,1,8,2,16,0,16,0,0,5,15,40,55,1,1,8,0,0,0,0,0,10,0,0,0,0,0
01/02/2018,277,276,0,-0.999250011,0.038722281,8.4,4.4,23.45,2,"Ibis, Straw-Necked",22,0.03630363,0.432955233,0.424400234,28,25,53,2,1,12,10,22,1,3,2,16,15,31,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
02/02/2018,278,277,0,-0.998435421,0.05591699,16,9,20.2,0,"Ibis, Straw-Necked",2,0.00330033,0.409481665,0.423749316,37,0,37,0,1,2,0,2,0,0,2,35,0,35,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
03/02/2018,279,278,0,-0.997324973,0.07309513,18.8,5.4,20,0,"Ibis, Straw-Necked",0,0,0.372529367,0.422862841,8,0,8,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,8,0,8,0,0,10,0,0,0,0,0
04/02/2018,280,279,0,-0.995918996,0.09025161,28.4,9.6,25.2,1,"Ibis, Straw-Necked",0,0,0.321089324,0.421741859,53,20,73,14,1,0,0,0,0,5,2,0,20,20,1,1,5,13,0,13,0,2,8,0,0,0,0,0,10,40,0,40,0,0
05/02/2018,281,280,0,-0.994217907,0.107381347,28.6,0.2,26.95,1,"Ibis, Straw-Necked",18,0.02970297,0.259764244,0.420387699,49,25,74,1,1,18,0,18,0,4,2,31,25,56,1,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
06/02/2018,282,281,0,-0.992222209,0.124479264,24.2,0,26.95,3,"Ibis, Straw-Necked",66,0.108910891,0.198582075,0.418801965,20,66,86,3,1,0,66,66,3,5,2,20,0,20,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
07/02/2018,283,282,0,-0.989932495,0.141540295,15.4,0.2,27,1,"Ibis, Straw-Necked",8,0.01320132,0.147570168,0.416986538,14,30,44,1,1,8,0,8,0,1,2,0,30,30,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
08/02/2018,284,283,0,-0.987349442,0.158559385,10,0,26.8,2,"Ibis, Straw-Necked",15,0.024752475,0.111329441,0.414943569,37,35,72,2,1,0,15,15,1,2,2,25,20,45,1,2,5,0,0,0,0,0,8,0,0,0,0,0,10,12,0,12,0,0
09/02/2018,285,284,0,-0.984473817,0.17553149,0.4,0,27.35,2,"Ibis, Straw-Necked",62,0.102310231,0.0888479,0.412675478,69,40,109,18,1,47,15,62,1,4,2,6,0,6,0,1,5,16,0,16,0,0,8,0,0,0,0,0,10,0,25,25,1,1
10/02/2018,286,285,0,-0.98130647,0.192451582,0.2,0,29.3,0,"Ibis, Straw-Necked",20,0.0330033,0.076597904,0.410184955,22,0,22,0,1,20,0,20,0,1,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
11/02/2018,287,286,0,-0.977848342,0.209314646,0.4,0.2,30.05,1,"Ibis, Straw-Necked",0,0,0.07105131,0.407474952,10,24,34,1,1,0,0,0,0,6,2,10,24,34,1,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
12/02/2018,288,287,0,-0.974100455,0.226115686,10.6,10.4,31,1,"Ibis, Straw-Necked",16,0.02640264,0.069603843,0.404548679,0,16,16,1,1,0,16,16,1,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/02/2018,289,288,0,-0.970063922,0.242849722,10.6,0,29.6,0,"Ibis, Straw-Necked",0,0,0.070582123,0.401409605,57,0,57,44,1,0,0,0,0,7,2,7,0,7,0,1,5,44,0,44,0,0,8,0,0,0,0,0,10,6,0,6,0,0
14/02/2018,290,289,0,-0.965739938,0.259511797,23,12.4,30.4,1,"Ibis, Straw-Necked",20,0.0330033,0.072984235,0.398061451,10,20,30,11,1,0,20,20,1,2,2,0,0,0,0,1,5,10,0,10,0,0,8,0,0,0,0,0,10,0,0,0,0,1
15/02/2018,291,290,0,-0.961129784,0.276096973,23,0,31.7,1,"Ibis, Straw-Necked",6,0.00990099,0.076231436,0.394508185,0,6,6,1,1,0,6,6,1,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/02/2018,292,291,0,-0.956234827,0.292600336,22.8,0,29.7,0,"Ibis, Straw-Necked",0,0,0.079994595,0.390754017,88,0,88,72,1,0,0,0,0,2,2,15,0,15,0,3,5,72,0,72,0,1,8,0,0,0,0,0,10,1,0,1,0,0
