"Egret, Cattle",,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,0,5,,,,,0,8,,,,,0,10,,,,
Date,DayNumber,SolarDayNumber,Strike,DayofYearSin,DayofYearCos,Prev5DaysRain,Rain,Temperature,AirfieldHarassments,Species,ProximityCount,ProximityLikelihood,SolarDayProximityLikelihood,AllCount,AllHarassed,AllObserved,AllHarassments,1_Proximity,1_Count,1_Harassed,1_Observed,1_SpeciesHarassments,1_Harassments,2_Proximity,2_Count,2_Harassed,2_Observed,2_SpeciesHarassments,2_Harassments,5_Proximity,5_Count,5_Harassed,5_Observed,5_SpeciesHarassments,5_Harassments,8_Proximity,8_Count,8_Harassed,8_Observed,8_SpeciesHarassments,8_Harassments,10_Proximity,10_Count,10_Harassed,10_Observed,10_SpeciesHarassments,10_Harassments
09/03/2019,678,251,0,-0.924290722,-0.38168922,2.8,1,24,2,"Egret, Cattle",5,18.89777702,12.26933253,2,4,6,3,1,1,4,5,2,8,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,0,0,0,0,0
10/03/2019,679,252,0,-0.930723931,-0.365722523,2.8,0,23,1,"Egret, Cattle",4,17.25738025,10.85701401,2,2,4,1,1,2,2,4,1,10,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/03/2019,680,253,0,-0.936881346,-0.349647455,1.8,0,25,0,"Egret, Cattle",1,15.73113666,9.598666174,15,0,15,3,1,0,0,0,0,9,2,2,0,2,0,1,5,3,0,3,0,0,8,0,0,0,0,0,10,10,0,10,0,0
12/03/2019,681,254,0,-0.942761143,-0.333468779,1.8,0,30.55,1,"Egret, Cattle",3,14.32287023,8.487825477,0,3,3,1,1,0,3,3,1,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
13/03/2019,682,255,0,-0.94836158,-0.317191289,1,0,24,0,"Egret, Cattle",1,13.03340362,7.515363105,7,0,7,0,1,1,0,1,0,4,2,0,0,0,0,4,5,0,0,0,0,0,8,3,0,3,0,2,10,3,0,3,0,0
14/03/2019,683,256,0,-0.953680997,-0.300819808,0,0,27.7,0,"Egret, Cattle",0,11.86099207,6.670403764,7,0,7,0,1,0,0,0,0,10,2,0,0,0,0,0,5,0,0,0,0,0,8,1,0,1,0,0,10,6,0,6,0,0
15/03/2019,684,257,0,-0.958717817,-0.284359187,2,2,21,0,"Egret, Cattle",5,10.80180843,5.941128246,5,0,5,0,1,5,0,5,0,11,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
16/03/2019,685,258,0,-0.963470549,-0.267814305,62.4,60.4,23.7,0,"Egret, Cattle",0,9.850434581,5.315428722,4,0,4,0,1,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,0
17/03/2019,686,259,0,-0.967937783,-0.251190064,82,19.6,24.4,0,"Egret, Cattle",3,9.000325063,4.781410036,16,0,16,0,1,0,0,0,0,4,2,6,0,6,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
18/03/2019,687,260,0,-0.972118197,-0.23449139,92.2,10.2,26,0,"Egret, Cattle",0,8.244220481,4.327746957,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/03/2019,688,261,0,-0.976010551,-0.21772323,102.2,10,21,0,"Egret, Cattle",0,7.574498231,3.943916866,4,0,4,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,0
20/03/2019,689,262,0,-0.979613692,-0.200890555,100.2,0,26.85,0,"Egret, Cattle",1,6.983456629,3.620331354,10,0,10,0,1,0,0,0,0,3,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
21/03/2019,690,263,0,-0.982926552,-0.183998352,40.8,1,24,0,"Egret, Cattle",0,6.463534527,3.348390221,3,0,3,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,3,0,3,0,0
22/03/2019,691,264,0,-0.98594815,-0.167051626,40.2,19,24,0,"Egret, Cattle",0,6.007472398,3.120479149,5,0,5,0,1,0,0,0,0,4,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,0
23/03/2019,692,265,0,-0.98867759,-0.150055398,30,0,28.9,0,"Egret, Cattle",0,5.608422983,2.929928969,0,0,0,0,1,0,0,0,0,8,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
24/03/2019,693,266,0,-0.991114064,-0.133014707,20,0,22,0,"Egret, Cattle",0.5,5.260020265,2.770950783,0,0,1,0,1,0,0,0,0,2,2,0,0,1,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/03/2019,694,267,0,-0.993256849,-0.1159346,20,0,27.95,0,"Egret, Cattle",0,4.956415379,2.638557782,6,0,6,0,1,0,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,6,0,6,0,0
26/03/2019,695,268,0,-0.995105311,-0.098820139,19,0,28.15,1,"Egret, Cattle",6.5,4.692287238,2.528481643,26,2,28,3,1,4,2,6,1,2,2,1,0,1,0,0,5,2,0,2,0,0,8,0,0,0,0,0,10,19,0,19,0,0
27/03/2019,696,269,0,-0.996658902,-0.081676395,0,0,22,0,"Egret, Cattle",6,4.462834624,2.437088946,20,0,20,0,1,5,0,5,0,6,2,2,0,2,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,0
28/03/2019,697,270,0,-0.997917161,-0.064508449,3,3,20,0,"Egret, Cattle",0,4.263755325,2.361301159,7,0,7,3,1,0,0,0,0,13,2,0,0,0,0,2,5,3,0,3,0,0,8,0,0,0,0,1,10,4,0,4,0,0
29/03/2019,698,271,0,-0.998879716,-0.047321388,23,20,20,0,"Egret, Cattle",0,4.091216798,2.298520348,5,0,5,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,0
30/03/2019,699,272,0,-0.999546281,-0.030120305,43,20,20,0,"Egret, Cattle",0,3.941821818,2.246561719,10,0,10,0,1,0,0,0,0,8,2,0,0,0,0,3,5,0,0,0,0,1,8,0,0,0,0,0,10,10,0,10,0,0
31/03/2019,700,273,0,-0.999916659,-0.012910296,48,5,15,2,"Egret, Cattle",2,3.812571731,2.203593406,1,2,3,2,1,0,2,2,2,14,2,0,0,0,0,0,5,0,0,0,0,2,8,1,0,1,0,0,10,0,0,0,0,1
01/04/2019,701,274,0,-0.99999074,0.004303538,48,0,16,0,"Egret, Cattle",2,3.70082921,2.168083444,4,0,4,0,1,0,0,0,0,7,2,4,0,4,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
02/04/2019,702,275,0,-0.999768502,0.021516097,46,1,20,0,"Egret, Cattle",0,3.604281835,2.13875356,2,0,2,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,2,0,2,0,0
03/04/2019,703,276,0,-0.999250011,0.038722281,41.2,15.2,22.6,0,"Egret, Cattle",0,3.520907389,2.114539265,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
04/04/2019,704,277,0,-0.998435421,0.05591699,27.2,6,18,0,"Egret, Cattle",0,3.448941407,2.094555625,0,0,0,0,1,0,0,0,0,11,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
05/04/2019,705,278,0,-0.997324973,0.07309513,23.2,1,18,0,"Egret, Cattle",0,3.386847288,2.078068086,7,0,7,2,1,0,0,0,0,9,2,0,0,0,0,5,5,2,0,2,0,0,8,0,0,0,0,0,10,5,0,5,0,1
06/04/2019,706,279,0,-0.995918996,0.09025161,24.2,1,18,0,"Egret, Cattle",0,3.333289077,2.064467722,3,0,3,1,1,0,0,0,0,10,2,0,0,0,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,2,0,2,0,0
07/04/2019,707,280,0,-0.994217907,0.107381347,23.2,0,18,0,"Egret, Cattle",0,3.287106909,2.053250335,3,0,3,3,1,0,0,0,0,1,2,0,0,0,0,0,5,3,0,3,0,0,8,0,0,0,0,0,10,0,0,0,0,0
08/04/2019,708,281,0,-0.992222209,0.124479264,8,0,18,0,"Egret, Cattle",0,3.24729502,2.043998864,10,0,10,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
09/04/2019,709,282,0,-0.989932495,0.141540295,2,0,18,0,"Egret, Cattle",0,3.212982186,2.036368631,4,0,4,1,1,0,0,0,0,10,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,3,0,3,0,1
10/04/2019,710,283,0,-0.987349442,0.158559385,1,0,18,0,"Egret, Cattle",2,3.183414399,2.030074993,4,0,4,2,1,2,0,2,0,2,2,0,0,0,0,4,5,2,0,2,0,0,8,0,0,0,0,0,10,0,0,0,0,0
11/04/2019,711,284,0,-0.984473817,0.17553149,0,0,20,0,"Egret, Cattle",0,3.157939601,2.024883045,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
12/04/2019,712,285,0,-0.98130647,0.192451582,0,0,16,0,"Egret, Cattle",0,3.135994272,2.020599032,14,0,14,0,1,0,0,0,0,2,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,14,0,14,0,0
13/04/2019,713,286,0,-0.977848342,0.209314646,2,2,16,0,"Egret, Cattle",1.5,3.117091683,2.01706322,8,0,8,0,1,0,0,0,0,1,2,3,0,3,0,4,5,0,0,0,0,0,8,0,0,0,0,0,10,5,0,5,0,0
14/04/2019,714,287,0,-0.974100455,0.226115686,3,1,17,0,"Egret, Cattle",0,3.10081164,2.014143968,10,0,10,0,1,0,0,0,0,3,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
15/04/2019,715,288,0,-0.970063922,0.242849722,3,0,17,0,"Egret, Cattle",0,3.086791542,2.011732828,8,0,8,0,1,0,0,0,0,2,2,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
16/04/2019,716,289,0,-0.965739938,0.259511797,3,0,17,1,"Egret, Cattle",7,3.074718596,2.009740472,2,5,7,1,1,2,5,7,1,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
17/04/2019,717,290,0,-0.961129784,0.276096973,3,0,18,1,"Egret, Cattle",1,3.064323064,2.008093339,16,1,17,1,1,0,1,1,1,3,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,16,0,16,0,0
18/04/2019,718,291,0,-0.956234827,0.292600336,1,0,17,0,"Egret, Cattle",4.5,3.055372394,2.006730854,15,0,19,0,1,0,0,0,0,4,2,5,0,9,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
19/04/2019,719,292,0,-0.951056516,0.309016994,3,3,18,0,"Egret, Cattle",0,3.047666146,2.005603139,19,0,19,1,1,0,0,0,0,3,2,0,0,0,0,0,5,1,0,1,0,0,8,0,0,0,0,0,10,18,0,18,0,0
20/04/2019,720,293,0,-0.945596387,0.325342085,12,9,20,0,"Egret, Cattle",0,3.041031585,2.004669124,10,0,10,0,1,0,0,0,0,4,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
21/04/2019,721,294,0,-0.939856058,0.341570769,12,0,20,0,"Egret, Cattle",0,3.035319883,2.003894986,3,0,3,2,1,0,0,0,0,8,2,0,0,0,0,0,5,2,0,2,0,0,8,1,0,1,0,0,10,0,0,0,0,0
22/04/2019,722,295,0,-0.933837229,0.357698239,14,2,19,1,"Egret, Cattle",6,3.030402825,2.003252868,15,6,21,1,1,0,6,6,1,12,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,15,0,15,0,0
23/04/2019,723,296,0,-0.927541684,0.373719715,17,3,20,0,"Egret, Cattle",0,3.026169969,2.002719822,31,0,31,1,1,0,0,0,0,4,2,0,0,0,0,3,5,1,0,1,0,1,8,0,0,0,0,0,10,30,0,30,0,1
24/04/2019,724,297,0,-0.920971288,0.38963045,15,1,19,0,"Egret, Cattle",0,3.022526194,2.002276937,20,0,20,0,1,0,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,10,20,0,20,0,0
25/04/2019,725,298,0,-0.914127988,0.405425728,7,1,20,0,"Egret, Cattle",0,3.019389581,2.001908627,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/04/2019,726,299,0,-0.907013813,0.421100871,7,0,18,1,"Egret, Cattle",1,3.016689586,2.00160204,20,1,21,1,1,0,1,1,1,7,2,0,0,0,0,0,5,0,0,0,0,0,8,1,0,1,0,0,10,19,0,19,0,1
27/04/2019,727,300,0,-0.89963087,0.436651232,5,0,19,0,"Egret, Cattle",0,3.014365467,2.001346576,4,0,4,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,4,0,4,0,0
28/04/2019,728,301,0,-0.891981346,0.452072204,2,0,22.6,0,"Egret, Cattle",0,3.012364922,2.001133485,10,0,10,0,1,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,10,0,10,0,0
29/04/2019,729,302,0,-0.88406751,0.467359217,1,0,21.3,0,"Egret, Cattle",0,3.01064292,2.000955543,10,0,10,1,1,0,0,0,0,8,2,0,0,0,0,1,5,1,0,1,0,0,8,0,0,0,0,0,10,9,0,9,0,0
30/04/2019,730,303,0,-0.875891705,0.482507742,0.6,0.6,20.75,0,"Egret, Cattle",0,3.009160693,2.000806783,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
01/05/2019,731,304,0,-0.867456355,0.497513289,2.6,2,23,0,"Egret, Cattle",0,3.007884865,2.00068227,21,0,21,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,21,0,21,0,0
02/05/2019,732,305,0,-0.858763958,0.512371412,8.4,5.8,22.05,0,"Egret, Cattle",0,3.006786702,2.000577924,13,0,13,0,1,0,0,0,0,4,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,13,0,13,0,0
03/05/2019,733,306,0,-0.849817092,0.527077709,9.4,1,19,0,"Egret, Cattle",2,3.005841469,2.000490368,9,0,9,0,1,2,0,2,0,5,2,0,0,0,0,3,5,0,0,0,0,0,8,0,0,0,0,0,10,7,0,7,0,0
04/05/2019,734,307,0,-0.840618406,0.541627821,11.4,2,21,0,"Egret, Cattle",0,3.005027873,2.000416803,0,0,0,0,1,0,0,0,0,9,2,0,0,0,0,1,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
05/05/2019,735,308,0,-0.831170626,0.556017437,14.8,4,12,0,"Egret, Cattle",0,3.004327585,2.00035491,3,0,3,0,1,0,0,0,0,6,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,3,0,3,0,0
06/05/2019,736,309,0,-0.821476553,0.570242293,13,0.2,12,0,"Egret, Cattle",0,3.003724828,2.000302765,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
07/05/2019,737,310,0,-0.811539059,0.584298174,7.2,0,12,0,"Egret, Cattle",1,3.00320602,2.000258769,2,0,2,0,1,0,0,0,0,4,2,2,0,2,0,1,5,0,0,0,0,3,8,0,0,0,0,0,10,0,0,0,0,3
08/05/2019,738,311,0,-0.801361088,0.598180914,6.2,0,14,0,"Egret, Cattle",0,3.002759469,2.000221594,14,0,14,0,1,0,0,0,0,5,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,14,0,14,0,0
09/05/2019,739,312,0,-0.790945657,0.611886401,4.2,0,15,0,"Egret, Cattle",0,3.002375114,2.000190136,7,0,7,0,1,0,0,0,0,7,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,7,0,7,0,0
10/05/2019,740,313,0,-0.780295851,0.625410573,0.2,0,19,0,"Egret, Cattle",0,3.002044292,2.000163475,20,0,20,0,1,0,0,0,0,5,2,0,0,0,0,2,5,0,0,0,0,0,8,0,0,0,0,0,10,20,0,20,0,0
11/05/2019,741,314,0,-0.769414827,0.638749422,8,8,14,2,"Egret, Cattle",2,3.001759547,2.000140843,0,3,3,2,1,0,1,1,1,8,2,0,2,2,1,3,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,1
12/05/2019,742,315,0,-0.758305808,0.651898996,8,0,17.85,0,"Egret, Cattle",0,3.001514463,2.000121601,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,1,8,0,0,0,0,0,10,0,0,0,0,0
13/05/2019,743,316,0,-0.746972088,0.664855398,9.8,1.8,20.6,0,"Egret, Cattle",0,3.001303515,2.000105215,14,0,14,1,1,0,0,0,0,6,2,0,0,0,0,2,5,1,0,1,0,0,8,0,0,0,0,0,10,13,0,13,0,0
14/05/2019,744,317,0,-0.735417023,0.677614789,12.8,3,17,0,"Egret, Cattle",2,3.00112195,2.000091238,13,0,13,0,1,2,0,2,0,13,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,11,0,11,0,0
15/05/2019,745,318,0,-0.723644038,0.690173388,15.8,3,18,0,"Egret, Cattle",0,3.000965674,2.000079295,8,0,8,0,1,0,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,8,0,0,0,0,0,10,8,0,8,0,0
16/05/2019,746,319,0,-0.711656622,0.702527474,17.8,10,17,0,"Egret, Cattle",0,3.000831165,2.000069073,9,0,9,0,1,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,9,0,9,0,0
17/05/2019,747,320,0,-0.699458327,0.714673386,22.8,5,20.3,0,"Egret, Cattle",0,3.000715392,2.000060309,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
18/05/2019,748,321,0,-0.687052767,0.726607525,21.6,0.6,19.6,0,"Egret, Cattle",0,3.000615745,2.000052781,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
19/05/2019,749,322,0,-0.674443619,0.738326354,21.8,3.2,20.4,0,"Egret, Cattle",0,3.000529977,2.000046305,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
20/05/2019,750,323,0,-0.661634618,0.749826401,20.2,1.4,19.45,0,"Egret, Cattle",0,3.000456156,2.000040722,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
21/05/2019,751,324,0,-0.648629561,0.761104259,16.6,6.4,21.15,0,"Egret, Cattle",0,3.000392618,2.000035902,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
22/05/2019,752,325,0,-0.635432301,0.772156584,11.6,0,19.15,0,"Egret, Cattle",0,3.00033793,2.000031732,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
23/05/2019,753,326,0,-0.622046748,0.782980104,11,0,19.25,0,"Egret, Cattle",0,3.000290859,2.000028118,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
24/05/2019,754,327,0,-0.60847687,0.793571609,7.8,0,19.55,0,"Egret, Cattle",0,3.000250345,2.00002498,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
25/05/2019,755,328,0,-0.594726687,0.803927962,6.4,0,19.3,0,"Egret, Cattle",0,3.000215474,2.000022251,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
26/05/2019,756,329,0,-0.580800273,0.814046094,0,0,20.5,0,"Egret, Cattle",0,3.00018546,2.000019873,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
27/05/2019,757,330,0,-0.566701756,0.823923006,0,0,20.1,0,"Egret, Cattle",0,3.000159627,2.000017797,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
28/05/2019,758,331,0,-0.552435313,0.833555772,0,0,16.7,0,"Egret, Cattle",0,3.000137392,2.000015981,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
29/05/2019,759,332,0,-0.538005172,0.842941537,0,0,15.5,0,"Egret, Cattle",0,3.000118255,2.00001439,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
30/05/2019,760,333,0,-0.523415607,0.852077521,0,0,15.7,0,"Egret, Cattle",0,3.000101783,2.000012994,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
31/05/2019,761,334,0,-0.508670944,0.860961016,0,0,14.3,0,"Egret, Cattle",0,3.000087605,2.000011767,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Egret Max,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Egret Mean,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
