DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,OBSERVED1,Season,Temperature,Rain,Observed,SeasonalBehaviour,AircraftMovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
23/02/2019,10,Feb,2019,0,26.7,"Egret, Cattle",4,0,4,Summer,High,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
23/02/2019,11,Feb,2019,0,26.7,"Egret, Cattle",0,0,0,Summer,High,Low,Low,Breeding,Low,Low,Low,Medium,Low
23/02/2019, 1A,Feb,2019,0,26.7,"Egret, Cattle",0,8,8,Summer,High,Low,Medium,Breeding,High,High,High,Medium,Medium
23/02/2019, 1B,Feb,2019,0,26.7,"Egret, Cattle",0,0,0,Summer,High,Low,Low,Breeding,High,High,High,Medium,Medium
23/02/2019, 6A,Feb,2019,0,26.7,"Egret, Cattle",0,0,0,Summer,High,Low,Low,Breeding,Low,Medium,Low,Medium,Low
23/02/2019, 6B,Feb,2019,0,26.7,"Egret, Cattle",6,0,6,Summer,High,Low,Medium,Breeding,Low,High,High,Medium,Medium
24/02/2019,3,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Low,Low,Low
24/02/2019,4,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
24/02/2019,7,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Low,Low,Low
24/02/2019,8,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,High,Low,Low
24/02/2019,9,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
24/02/2019,10,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Low,Low,Low
24/02/2019,11,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Low,Medium,Low,Low
24/02/2019, 1A,Feb,2019,0,21,"Egret, Cattle",1,5,6,Summer,Medium,Low,Medium,Breeding,High,High,High,Low,Medium
24/02/2019, 1B,Feb,2019,0,21,"Egret, Cattle",1,0,1,Summer,Medium,Low,Low,Breeding,High,High,High,Low,Low
24/02/2019, 6A,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
24/02/2019, 6B,Feb,2019,0,21,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Medium,High,High,Low,Low
25/02/2019,3,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,4,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,7,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,8,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,9,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,10,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019,11,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Low,Medium,Medium,Low
25/02/2019, 1A,Feb,2019,0,24.6,"Egret, Cattle",0,15,15,Summer,Medium,Low,High,Breeding,High,High,High,Medium,High
25/02/2019, 1B,Feb,2019,0,24.6,"Egret, Cattle",0,3,3,Summer,Medium,Low,Low,Breeding,High,High,High,Medium,Medium
25/02/2019, 6A,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
25/02/2019, 6B,Feb,2019,0,24.6,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Medium,High,High,Medium,Medium
26/02/2019,3,Feb,2019,1.2,23.25,"Egret, Cattle",1,0,1,Summer,Medium,Low,Low,Breeding,Low,Medium,Low,Low,Low
26/02/2019,4,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
26/02/2019,7,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
26/02/2019,8,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
26/02/2019,9,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
26/02/2019,10,Feb,2019,1.2,23.25,"Egret, Cattle",2,0,2,Summer,Medium,Low,Low,Breeding,Low,Medium,Low,Low,Low
26/02/2019,11,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Low,Low,Low,Low
26/02/2019, 1A,Feb,2019,1.2,23.25,"Egret, Cattle",1,4,5,Summer,Medium,Low,Low,Breeding,High,High,High,Low,Low
26/02/2019, 1B,Feb,2019,1.2,23.25,"Egret, Cattle",0,8,8,Summer,Medium,Low,Medium,Breeding,High,High,High,Low,Medium
26/02/2019, 6A,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Low,Low
26/02/2019, 6B,Feb,2019,1.2,23.25,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Medium,High,High,Low,Low
27/02/2019,3,Feb,2019,0.2,24.2,"Egret, Cattle",0,2,2,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
27/02/2019,4,Feb,2019,0.2,24.2,"Egret, Cattle",0,0,0,Summer,Medium,Low,Low,Breeding,Low,Medium,Medium,Medium,Low
27/02/2019,7,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
27/02/2019,8,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
27/02/2019,9,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
27/02/2019,10,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
27/02/2019,11,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Medium,Low
27/02/2019, 1A,Feb,2019,0.2,24.2,"Egret, Cattle",0,13,13,Summer,Medium,Low,High,Breeding,High,High,High,Medium,High
27/02/2019, 1B,Feb,2019,0.2,24.2,"Egret, Cattle",0,9,9,Summer,Medium,Low,Medium,Breeding,High,High,High,Medium,Medium
27/02/2019, 6A,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
27/02/2019, 6B,Mar,2019,0.2,24.2,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Medium,Medium
28/02/2019,3,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,4,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,7,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,8,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,9,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,10,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019,11,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Medium,Medium,Low
28/02/2019, 1A,Mar,2019,0.2,23.5,"Egret, Cattle",0,14,14,Autumn,Medium,Low,High,None,High,High,High,Medium,High
28/02/2019, 1B,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
28/02/2019, 6A,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
28/02/2019, 6B,Mar,2019,0.2,23.5,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Medium,Medium
1/03/2019,3,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,4,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,7,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,8,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,9,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,10,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019,11,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
1/03/2019, 1A,Mar,2019,0,25,"Egret, Cattle",3,0,3,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
1/03/2019, 1B,Mar,2019,0,25,"Egret, Cattle",1,0,1,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
1/03/2019, 6A,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
1/03/2019, 6B,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Low,Low
2/03/2019,3,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,High,Low,Low
2/03/2019,4,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
2/03/2019,7,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
2/03/2019,8,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
2/03/2019,9,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
2/03/2019,10,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
2/03/2019,11,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
2/03/2019, 1A,Mar,2019,2.2,24.15,"Egret, Cattle",3,23,26,Autumn,Medium,Low,High,None,High,High,High,Low,High
2/03/2019, 1B,Mar,2019,2.2,24.15,"Egret, Cattle",5,6,11,Autumn,Medium,Low,High,None,High,High,High,Low,High
2/03/2019, 6A,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
2/03/2019, 6B,Mar,2019,2.2,24.15,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Low,Low
3/03/2019,3,Mar,2019,1,20,"Egret, Cattle",11,0,11,Autumn,Low,Low,High,None,Low,Medium,Medium,Medium,High
3/03/2019,4,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Medium,Medium,Low
3/03/2019,7,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Low,Medium,Low
3/03/2019,8,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Medium,Medium,Low
3/03/2019,9,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Medium,Medium,Low
3/03/2019,10,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Medium,Medium,Low
3/03/2019,11,Mar,2019,1,20,"Egret, Cattle",13,0,13,Autumn,Low,Low,High,None,Low,Low,Medium,Medium,High
3/03/2019, 1A,Mar,2019,1,20,"Egret, Cattle",3,6,9,Autumn,Low,Low,Medium,None,High,High,High,Medium,Medium
3/03/2019, 1B,Mar,2019,1,20,"Egret, Cattle",4,10,14,Autumn,Low,Low,High,None,High,High,High,Medium,High
3/03/2019, 6A,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Low,Medium,Medium,Medium,Low
3/03/2019, 6B,Mar,2019,1,20,"Egret, Cattle",0,0,0,Autumn,Low,Low,Low,None,Medium,High,High,Medium,Medium
4/03/2019,3,Mar,2019,0,25.1,"Egret, Cattle",8,0,8,Autumn,High,Low,Medium,None,Low,Medium,High,Medium,Medium
4/03/2019,4,Mar,2019,0,25.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
4/03/2019,7,Mar,2019,0,25.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
4/03/2019,8,Mar,2019,0,25.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
4/03/2019,9,Mar,2019,0,25.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
4/03/2019,10,Mar,2019,0,25.1,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
4/03/2019,11,Mar,2019,0,25.1,"Egret, Cattle",4,0,4,Autumn,High,Low,Low,None,Low,Low,Medium,Medium,Low
4/03/2019, 1A,Mar,2019,0,25.1,"Egret, Cattle",0,21,21,Autumn,High,Low,High,None,High,High,High,Medium,High
4/03/2019, 1B,Mar,2019,0,25.1,"Egret, Cattle",0,7,7,Autumn,High,Low,Medium,None,High,High,High,Medium,Medium
4/03/2019, 6A,Mar,2019,0,25.1,"Egret, Cattle",4,0,4,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
4/03/2019, 6B,Mar,2019,0,25.1,"Egret, Cattle",4,0,4,Autumn,High,Low,Low,None,Low,High,High,Medium,Medium
5/03/2019,3,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,4,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,7,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,8,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,9,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,10,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019,11,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Medium,Low
5/03/2019, 1A,Mar,2019,0,25.55,"Egret, Cattle",0,7,7,Autumn,High,Low,Medium,None,High,High,High,Medium,Medium
5/03/2019, 1B,Mar,2019,0,25.55,"Egret, Cattle",0,7,7,Autumn,High,Low,Medium,None,High,High,High,Medium,Medium
5/03/2019, 6A,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
5/03/2019, 6B,Mar,2019,0,25.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Medium,High,High,Medium,Medium
6/03/2019,3,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
6/03/2019,4,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
6/03/2019,7,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
6/03/2019,8,Mar,2019,1,22,"Egret, Cattle",3,0,3,Autumn,Medium,Low,Low,None,Low,Medium,Low,Medium,Low
6/03/2019,9,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
6/03/2019,10,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
6/03/2019,11,Mar,2019,1,22,"Egret, Cattle",4,0,4,Autumn,Medium,Low,Low,None,Low,Low,Medium,Medium,Low
6/03/2019, 1A,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
6/03/2019, 1B,Mar,2019,1,22,"Egret, Cattle",0,5,5,Autumn,Medium,Low,Low,None,High,High,High,Medium,Medium
6/03/2019, 6A,Mar,2019,1,22,"Egret, Cattle",5,0,5,Autumn,Medium,Low,Low,None,Low,Medium,High,Medium,Medium
6/03/2019, 6B,Mar,2019,1,22,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Medium,Medium
7/03/2019,3,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
7/03/2019,4,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
7/03/2019,7,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
7/03/2019,8,Mar,2019,0,28.25,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
7/03/2019,9,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Low,Low
7/03/2019,10,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Low,Low
7/03/2019,11,Mar,2019,0,28.25,"Egret, Cattle",14,0,14,Autumn,High,Low,High,None,Low,Low,Medium,Low,High
7/03/2019, 1A,Mar,2019,0,28.25,"Egret, Cattle",2,13,15,Autumn,High,Low,High,None,High,High,High,Low,High
7/03/2019, 1B,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Low,Low
7/03/2019, 6A,Mar,2019,0,28.25,"Egret, Cattle",7,0,7,Autumn,High,Low,Medium,None,Low,Medium,Medium,Low,Medium
7/03/2019, 6B,Mar,2019,0,28.25,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Medium,High,High,Low,Low
8/03/2019,3,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,High,Medium,Medium
8/03/2019,4,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
8/03/2019,7,Mar,2019,0.8,26.4,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
8/03/2019,8,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
8/03/2019,9,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Low,Medium,Low
8/03/2019,10,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
8/03/2019,11,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Medium,Low
8/03/2019, 1A,Mar,2019,0.8,26.4,"Egret, Cattle",0,12,12,Autumn,High,Low,High,None,High,High,High,Medium,High
8/03/2019, 1B,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
8/03/2019, 6A,Mar,2019,0.8,26.4,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
8/03/2019, 6B,Mar,2019,0.8,26.4,"Egret, Cattle",2,0,2,Autumn,High,Low,Low,None,Low,High,High,Medium,Medium
9/03/2019,3,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019,4,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019,7,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019,8,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019,9,Mar,2019,1,24,"Egret, Cattle",1,0,1,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
9/03/2019,10,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019,11,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
9/03/2019, 1A,Mar,2019,1,24,"Egret, Cattle",0,3,3,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
9/03/2019, 1B,Mar,2019,1,24,"Egret, Cattle",1,1,2,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
9/03/2019, 6A,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
9/03/2019, 6B,Mar,2019,1,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Low,Low
10/03/2019,3,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
10/03/2019,4,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
10/03/2019,7,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
10/03/2019,8,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
10/03/2019,9,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
10/03/2019,10,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
10/03/2019,11,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Low,Low,Low,Low
10/03/2019, 1A,Mar,2019,0,23,"Egret, Cattle",0,2,2,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
10/03/2019, 1B,Mar,2019,0,23,"Egret, Cattle",2,0,2,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
10/03/2019, 6A,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
10/03/2019, 6B,Mar,2019,0,23,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Low,Low
11/03/2019,3,Mar,2019,0,25,"Egret, Cattle",2,0,2,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
11/03/2019,4,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
11/03/2019,7,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
11/03/2019,8,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
11/03/2019,9,Mar,2019,0,25,"Egret, Cattle",3,0,3,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
11/03/2019,10,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Low,Low,Low
11/03/2019,11,Mar,2019,0,25,"Egret, Cattle",10,0,10,Autumn,Medium,Low,Medium,None,Low,Low,Low,Low,Medium
11/03/2019, 1A,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
11/03/2019, 1B,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,High,High,High,Low,Low
11/03/2019, 6A,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Low,Low
11/03/2019, 6B,Mar,2019,0,25,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Medium,High,High,Low,Low
12/03/2019,3,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,4,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,7,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,8,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,9,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,10,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019,11,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Low,Medium,Medium,Low
12/03/2019, 1A,Mar,2019,0,30.55,"Egret, Cattle",0,3,3,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
12/03/2019, 1B,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,High,High,High,Medium,Medium
12/03/2019, 6A,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Low,Medium,Medium,Medium,Low
12/03/2019, 6B,Mar,2019,0,30.55,"Egret, Cattle",0,0,0,Autumn,High,Low,Low,None,Medium,High,High,Medium,Medium
13/03/2019,3,Mar,2019,0,24,"Egret, Cattle",0,0,0,Autumn,Medium,Low,Low,None,Low,Medium,Medium,Medium,Low
