DATE,ZONE,MONTH,YEAR,RAIN1,TEMPERATURE1,SPECIES,COUNT,HARASS,Observed1,Season,Temperature,Rain,Observed,HuntingBehaviour,SeasonalBehaviour,Aircraftmovement,LocationRisk,PopulationPerZ,AllPopulation,Likelihood
19/05/2017,8,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,Medium,Medium,Medium,Low
19/05/2017,9,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,Medium,Low,Medium,Low
19/05/2017,10,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,Medium,Medium,Medium,Low
19/05/2017,11,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,Low,High,Medium,Medium
19/05/2017, 1A,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,High,High,High,Medium,Medium
19/05/2017, 1B,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,High,High,High,Medium,Medium
19/05/2017, 6A,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,Medium,Low,Medium,Low
19/05/2017, 6B,May,2017,18.8,18.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Medium,Low,Perching,None,Low,High,High,Medium,Medium
20/05/2017,3,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
20/05/2017,4,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
20/05/2017,7,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
20/05/2017,8,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
20/05/2017,9,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
20/05/2017,10,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
20/05/2017,11,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
20/05/2017, 1A,May,2017,2,20.75,"Kestrel, Nankeen",0,1,1,Autumn,Low,Low,Medium,Perching,None,High,High,High,Low,Medium
20/05/2017, 1B,May,2017,2,20.75,"Kestrel, Nankeen",0,1,1,Autumn,Low,Low,Medium,Perching,None,High,High,High,Low,Medium
20/05/2017, 6A,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
20/05/2017, 6B,May,2017,2,20.75,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Low,Low
21/05/2017,3,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
21/05/2017,4,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
21/05/2017,7,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
21/05/2017,8,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
21/05/2017,9,May,2017,0.2,20.95,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,High,Medium,Medium
21/05/2017,10,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
21/05/2017,11,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Medium,Low
21/05/2017, 1A,May,2017,0.2,20.95,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,High,High,High,Medium,Medium
21/05/2017, 1B,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,High,Medium,Medium
21/05/2017, 6A,May,2017,0.2,20.95,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Medium,Medium
21/05/2017, 6B,May,2017,0.2,20.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Medium,Medium
22/05/2017,3,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,High,Low,Low
22/05/2017,4,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
22/05/2017,7,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Low,Low,Low
22/05/2017,8,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
22/05/2017,9,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Low,Low,Low
22/05/2017,10,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
22/05/2017,11,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Low,Medium,Low,Low
22/05/2017, 1A,May,2017,0.2,21.1,"Kestrel, Nankeen",1,0,1,Autumn,Medium,Low,Medium,Perching,None,High,High,High,Low,Medium
22/05/2017, 1B,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,High,High,High,Low,Low
22/05/2017, 6A,May,2017,0.2,21.1,"Kestrel, Nankeen",0,1,1,Autumn,Medium,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
22/05/2017, 6B,May,2017,0.2,21.1,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,High,High,Low,Low
23/05/2017,3,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,High,Medium,Medium
23/05/2017,4,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
23/05/2017,7,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
23/05/2017,8,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
23/05/2017,9,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
23/05/2017,10,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
23/05/2017,11,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Low,Medium,Medium,Low
23/05/2017, 1A,May,2017,0,21.15,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,High,High,High,Medium,Medium
23/05/2017, 1B,May,2017,0,21.15,"Kestrel, Nankeen",0,1,1,Autumn,Medium,Low,Medium,Perching,None,High,High,High,Medium,Medium
23/05/2017, 6A,May,2017,0,21.15,"Kestrel, Nankeen",2,0,2,Autumn,Medium,Low,Medium,Perching,None,Low,Medium,Medium,Medium,Medium
23/05/2017, 6B,May,2017,0,21.15,"Kestrel, Nankeen",1,0,1,Autumn,Medium,Low,Medium,Perching,None,Low,High,High,Medium,Medium
24/05/2017,3,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,High,Medium,Medium
24/05/2017,4,May,2017,0,21.75,"Kestrel, Nankeen",4,0,4,Autumn,Medium,Low,High,Perching,None,Low,Medium,Medium,Medium,High
24/05/2017,7,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
24/05/2017,8,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,High,Medium,Medium
24/05/2017,9,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
24/05/2017,10,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
24/05/2017,11,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Low,Medium,Medium,Low
24/05/2017, 1A,May,2017,0,21.75,"Kestrel, Nankeen",3,1,4,Autumn,Medium,Low,High,Perching,None,High,High,High,Medium,High
24/05/2017, 1B,May,2017,0,21.75,"Kestrel, Nankeen",3,0,3,Autumn,Medium,Low,Medium,Perching,None,High,High,High,Medium,Medium
24/05/2017, 6A,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
24/05/2017, 6B,May,2017,0,21.75,"Kestrel, Nankeen",0,0,0,Autumn,Medium,Low,Low,Perching,None,Low,High,High,Medium,Medium
25/05/2017,3,May,2017,0,19.3,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Medium,Medium
25/05/2017,4,May,2017,0,19.3,"Kestrel, Nankeen",1,1,2,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Medium,Medium
25/05/2017,7,May,2017,0,19.3,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
25/05/2017,8,May,2017,0,19.3,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
25/05/2017,9,May,2017,0,19.3,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Medium,Medium
25/05/2017,10,May,2017,0,19.3,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
25/05/2017,11,May,2017,0,19.3,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Medium,Low
25/05/2017, 1A,May,2017,0,19.3,"Kestrel, Nankeen",1,1,2,Autumn,Low,Low,Medium,Perching,None,High,High,High,Medium,Medium
25/05/2017, 1B,May,2017,0,19.3,"Kestrel, Nankeen",1,4,5,Autumn,Low,Low,High,Perching,None,High,High,High,Medium,High
25/05/2017, 6A,May,2017,0,19.3,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Low,Medium,Medium
25/05/2017, 6B,May,2017,0,19.3,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Medium,Medium
26/05/2017,3,May,2017,0,19.9,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
26/05/2017,4,May,2017,0,19.9,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
26/05/2017,7,May,2017,0,19.9,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
26/05/2017,8,May,2017,0,19.9,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
26/05/2017,9,May,2017,0,19.9,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Low,Low,Medium
26/05/2017,10,May,2017,0,19.9,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
26/05/2017,11,May,2017,0,19.9,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
26/05/2017, 1A,May,2017,0,19.9,"Kestrel, Nankeen",1,1,2,Autumn,Low,Low,Medium,Perching,None,High,High,High,Low,Medium
26/05/2017, 1B,May,2017,0,19.9,"Kestrel, Nankeen",1,1,2,Autumn,Low,Low,Medium,Perching,None,High,High,High,Low,Medium
26/05/2017, 6A,May,2017,0,19.9,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
26/05/2017, 6B,May,2017,0,19.9,"Kestrel, Nankeen",2,0,2,Autumn,Low,Low,Medium,Perching,None,Low,High,High,Low,Medium
27/05/2017,3,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
27/05/2017,4,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
27/05/2017,7,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
27/05/2017,8,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
27/05/2017,9,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
27/05/2017,10,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
27/05/2017,11,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
27/05/2017, 1A,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,High,Low,Low
27/05/2017, 1B,May,2017,0,19.05,"Kestrel, Nankeen",2,2,4,Autumn,Low,Low,High,Perching,None,High,High,High,Low,High
27/05/2017, 6A,May,2017,0,19.05,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
27/05/2017, 6B,May,2017,0,19.05,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,High,High,Low,Medium
28/05/2017,3,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
28/05/2017,4,May,2017,0,19.55,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
28/05/2017,7,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
28/05/2017,8,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
28/05/2017,9,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
28/05/2017,10,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
28/05/2017,11,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
28/05/2017, 1A,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,Low,Low,Low
28/05/2017, 1B,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,Low,Low,Low
28/05/2017, 6A,May,2017,0,19.55,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
28/05/2017, 6B,May,2017,0,19.55,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,High,High,Low,Medium
29/05/2017,3,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
29/05/2017,4,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
29/05/2017,7,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
29/05/2017,8,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
29/05/2017,9,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
29/05/2017,10,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
29/05/2017,11,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
29/05/2017, 1A,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,High,Low,Low
29/05/2017, 1B,May,2017,0,19.95,"Kestrel, Nankeen",0,1,1,Autumn,Low,Low,Medium,Perching,None,High,High,High,Low,Medium
29/05/2017, 6A,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
29/05/2017, 6B,May,2017,0,19.95,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Low,Low
30/05/2017,3,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
30/05/2017,4,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
30/05/2017,7,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
30/05/2017,8,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
30/05/2017,9,May,2017,0,19.05,"Kestrel, Nankeen",2,0,2,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Medium,Low,Medium
30/05/2017,10,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Low,Low
30/05/2017,11,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Medium,Low,Low
30/05/2017, 1A,May,2017,0,19.05,"Kestrel, Nankeen",0,4,4,Autumn,Low,Low,High,Perching,None,High,High,High,Low,High
30/05/2017, 1B,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,High,Low,Low
30/05/2017, 6A,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Low,Low
30/05/2017, 6B,May,2017,0,19.05,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Low,Low
31/05/2017,3,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
31/05/2017,4,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
31/05/2017,7,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
31/05/2017,8,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Medium,Medium,Low
31/05/2017,9,May,2017,0,16.8,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,High,Medium,Medium
31/05/2017,10,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Medium,Low,Medium,Low
31/05/2017,11,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,Low,Low,Medium,Low
31/05/2017, 1A,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,High,High,High,Medium,Medium
31/05/2017, 1B,May,2017,0,16.8,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,High,High,High,Medium,Medium
31/05/2017, 6A,May,2017,0,16.8,"Kestrel, Nankeen",1,0,1,Autumn,Low,Low,Medium,Perching,None,Low,Medium,Low,Medium,Medium
31/05/2017, 6B,May,2017,0,16.8,"Kestrel, Nankeen",0,0,0,Autumn,Low,Low,Low,Perching,None,Low,High,High,Medium,Medium
1/06/2017,3,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Low,Low
1/06/2017,4,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
1/06/2017,7,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
1/06/2017,8,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
1/06/2017,9,Jun,2017,0,16.05,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Low,Low,Medium
1/06/2017,10,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
1/06/2017,11,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Low,Low
1/06/2017, 1A,Jun,2017,0,16.05,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,Low,Low,Medium
1/06/2017, 1B,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,Low,Low
1/06/2017, 6A,Jun,2017,0,16.05,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
1/06/2017, 6B,Jun,2017,0,16.05,"Kestrel, Nankeen",0,1,1,Winter,Low,Low,Medium,Perching,Migratory,Low,High,High,Low,Medium
2/06/2017,3,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/06/2017,4,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/06/2017,7,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/06/2017,8,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Medium,Low
2/06/2017,9,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
2/06/2017,10,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Medium,Low
2/06/2017,11,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Low,Medium,Low
2/06/2017, 1A,Jun,2017,0,17,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,High,High,High,Medium,Medium
2/06/2017, 1B,Jun,2017,0,17,"Kestrel, Nankeen",0,4,4,Winter,Low,Low,High,Perching,Migratory,High,High,High,Medium,High
2/06/2017, 6A,Jun,2017,0,17,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,Medium,Medium
2/06/2017, 6B,Jun,2017,0,17,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,High,High,Medium,Medium
3/06/2017,3,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
3/06/2017,4,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
3/06/2017,7,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
3/06/2017,8,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,High,Low
3/06/2017,9,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,High,Low
3/06/2017,10,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,High,High,Medium
3/06/2017,11,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Low,Medium,High,Low
3/06/2017, 1A,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
3/06/2017, 1B,Jun,2017,0,17.1,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,High,High,High,High,Medium
3/06/2017, 6A,Jun,2017,0,17.1,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,High,High,Medium
3/06/2017, 6B,Jun,2017,0,17.1,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,High,High,High,Medium
4/06/2017,3,Jun,2017,0,17.8,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
4/06/2017,4,Jun,2017,0,17.8,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
4/06/2017,7,Jun,2017,0,17.8,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
4/06/2017,8,Jun,2017,0,17.8,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Medium,Low,Low
4/06/2017,9,Jun,2017,0,17.8,"Kestrel, Nankeen",1,0,1,Winter,Low,Low,Medium,Perching,Migratory,Low,Medium,Low,Low,Medium
4/06/2017,10,Jun,2017,0,17.8,"Kestrel, Nankeen",0,0,0,Winter,Low,Low,Low,Perching,Migratory,Low,Medium,Low,Low,Low
